#,code,price,start_time,end_time,start_station_id,end_station_id
31572,888803655,8.00,2023-12-14 18:53:06,2023-12-14 19:36:06,164,159
31573,888803655,12.00,2024-01-11 14:58:42,2024-01-11 15:37:42,191,228
31574,888803655,2.00,2023-05-31 19:40:56,2023-05-31 20:40:56,211,165
31575,888803655,7.00,2023-08-19 16:54:10,2023-08-19 17:23:10,252,126
31576,888803844,6.00,2023-08-22 13:57:25,2023-08-22 14:56:25,7,294
31577,888803844,10.00,2024-03-03 14:58:29,2024-03-03 15:55:29,61,294
31578,888803844,6.00,2023-02-12 17:49:33,2023-02-12 18:37:33,199,154
31579,888803844,5.00,2023-03-17 08:55:20,2023-03-17 09:05:20,261,195
31580,888803844,6.00,2024-01-22 06:31:41,2024-01-22 07:18:41,298,141
31581,888805388,10.00,2023-07-03 09:56:55,2023-07-03 10:24:55,34,234
31582,888805388,6.00,2023-04-18 17:51:36,2023-04-18 18:33:36,202,211
31583,888805388,5.00,2024-02-26 17:50:47,2024-02-26 18:03:47,266,140
31584,888806210,8.00,2023-12-02 15:51:10,2023-12-02 16:27:10,59,82
31585,888808258,11.00,2023-02-09 15:39:44,2023-02-09 15:49:44,46,287
31586,888808258,7.00,2023-12-06 22:39:24,2023-12-06 22:52:24,85,122
31587,888808258,11.00,2023-07-28 13:36:43,2023-07-28 14:24:43,88,250
31588,888808258,12.00,2024-02-18 09:50:58,2024-02-18 10:32:58,180,133
31589,888808258,8.00,2024-03-23 18:50:34,2024-03-23 19:46:34,266,253
31590,888808464,5.00,2023-02-14 15:57:32,2023-02-14 16:12:32,56,48
31591,888808464,8.00,2023-03-19 08:33:40,2023-03-19 08:51:40,228,204
31592,888808483,5.00,2023-07-01 19:51:16,2023-07-01 20:18:16,83,165
31593,888808483,7.00,2023-10-28 11:52:06,2023-10-28 12:07:06,144,62
31594,888808483,8.00,2023-01-31 13:52:58,2023-01-31 14:25:58,151,178
31595,888810247,7.00,2023-10-27 18:59:28,2023-10-27 19:49:28,15,97
31596,888810247,5.00,2023-04-12 09:34:34,2023-04-12 10:14:34,20,180
31597,888810247,5.00,2023-10-18 20:36:03,2023-10-18 21:29:03,277,208
31598,888810492,7.00,2024-03-20 19:33:20,2024-03-20 19:51:20,9,234
31599,888810492,12.00,2024-01-10 07:31:18,2024-01-10 08:05:18,192,138
31600,888810976,5.00,2023-10-12 12:58:38,2023-10-12 13:03:38,132,18
31601,888810976,5.00,2023-02-05 06:31:59,2023-02-05 07:29:59,225,204
31602,888810976,8.00,2023-01-28 17:36:11,2023-01-28 18:33:11,242,248
31603,888811692,8.00,2023-10-08 16:57:19,2023-10-08 17:52:19,34,284
31604,888811692,5.00,2023-03-29 08:46:24,2023-03-29 09:09:24,205,273
31605,888811692,8.00,2023-06-05 10:40:05,2023-06-05 10:43:05,280,232
31606,888812688,8.00,2024-01-09 15:49:37,2024-01-09 16:01:37,108,139
31607,888812688,6.00,2023-05-13 11:30:52,2023-05-13 12:24:52,118,190
31608,888812688,5.00,2023-08-04 18:53:18,2023-08-04 19:07:18,149,254
31609,888812688,7.00,2023-11-18 19:52:54,2023-11-18 19:53:54,211,95
31610,888812986,6.00,2023-01-30 11:50:24,2023-01-30 12:32:24,13,262
31611,888812986,8.00,2024-03-24 18:34:40,2024-03-24 18:56:40,82,126
31612,888812986,3.00,2023-11-04 11:50:32,2023-11-04 12:03:32,118,73
31613,888812986,6.00,2023-09-03 14:57:11,2023-09-03 15:19:11,130,118
31614,888812986,11.00,2023-09-17 19:44:42,2023-09-17 20:06:42,172,20
31615,888812986,6.00,2023-04-25 10:34:40,2023-04-25 10:41:40,208,26
31616,888812986,9.00,2023-05-10 14:58:55,2023-05-10 15:00:55,212,63
31617,888812986,3.00,2023-06-28 06:45:08,2023-06-28 07:39:08,271,83
31618,888813929,7.00,2023-04-25 21:51:59,2023-04-25 22:41:59,69,303
31619,888813929,8.00,2023-12-15 15:38:19,2023-12-15 16:09:19,121,167
31620,888813929,10.00,2023-10-16 12:59:13,2023-10-16 13:36:13,232,142
31621,888814203,6.00,2024-02-19 14:44:53,2024-02-19 15:14:53,65,151
31622,888814203,11.00,2024-01-23 09:38:59,2024-01-23 10:09:59,156,187
31623,888814203,10.00,2024-02-27 14:46:12,2024-02-27 15:42:12,185,298
31624,888814203,9.00,2023-10-01 15:57:24,2023-10-01 16:01:24,227,211
31625,888820594,11.00,2023-08-30 10:44:00,2023-08-30 11:01:00,110,63
31626,888820594,9.00,2023-05-12 15:51:18,2023-05-12 15:54:18,118,170
31627,888820594,7.00,2023-07-18 15:36:19,2023-07-18 16:31:19,232,263
31628,888822954,12.00,2023-01-29 07:54:39,2023-01-29 08:40:39,63,265
31629,888822954,8.00,2023-03-16 12:36:35,2023-03-16 13:28:35,64,182
31630,888822954,5.00,2023-11-22 13:48:00,2023-11-22 14:08:00,205,215
31631,888822954,4.00,2023-12-16 19:42:46,2023-12-16 19:46:46,235,264
31632,888822954,8.00,2023-01-09 16:31:30,2023-01-09 17:08:30,237,257
31633,888822954,7.00,2023-05-27 09:41:18,2023-05-27 09:54:18,240,31
31634,888822954,8.00,2023-01-06 20:32:27,2023-01-06 21:29:27,241,67
31635,888823080,7.00,2023-01-09 11:54:43,2023-01-09 12:05:43,7,167
31636,888823080,2.00,2023-04-11 17:46:19,2023-04-11 17:54:19,17,68
31637,888823080,6.00,2023-02-25 20:57:26,2023-02-25 21:43:26,45,71
31638,888823080,8.00,2023-05-27 09:55:28,2023-05-27 10:53:28,107,3
31639,888823080,4.00,2023-10-16 16:52:36,2023-10-16 17:19:36,170,191
31640,888823080,6.00,2024-01-17 07:57:18,2024-01-17 08:00:18,242,201
31641,888825152,8.00,2023-09-24 19:46:12,2023-09-24 20:07:12,53,41
31642,888825152,8.00,2023-06-08 12:30:44,2023-06-08 12:50:44,138,104
31643,888825152,8.00,2023-10-04 07:56:15,2023-10-04 08:23:15,141,46
31644,888825152,11.00,2023-06-26 14:43:34,2023-06-26 15:20:34,237,46
31645,888825152,8.00,2023-03-07 18:36:30,2023-03-07 19:18:30,247,303
31646,888825152,9.00,2024-01-28 11:32:07,2024-01-28 12:19:07,248,228
31647,888825387,7.00,2024-03-05 10:44:26,2024-03-05 11:25:26,132,236
31648,888825554,6.00,2024-02-22 10:39:06,2024-02-22 11:24:06,125,146
31649,888825554,5.00,2023-03-04 18:55:08,2023-03-04 19:17:08,126,89
31650,888825554,6.00,2023-06-26 13:37:12,2023-06-26 14:23:12,147,245
31651,888825554,4.00,2023-06-08 11:44:14,2023-06-08 12:20:14,179,199
31652,888825554,8.00,2023-10-23 07:37:09,2023-10-23 08:27:09,182,99
31653,888825662,7.00,2023-03-02 16:56:31,2023-03-02 17:08:31,91,258
31654,888825662,7.00,2023-02-08 06:43:38,2023-02-08 07:12:38,178,3
31655,888826819,9.00,2023-04-15 06:58:37,2023-04-15 07:46:37,38,199
31656,888826819,11.00,2023-03-07 18:56:12,2023-03-07 19:43:12,110,190
31657,888826819,6.00,2024-02-09 10:32:02,2024-02-09 11:15:02,128,139
31658,888826819,4.00,2023-06-16 06:31:55,2023-06-16 06:51:55,133,192
31659,888826819,6.00,2023-01-04 12:40:11,2023-01-04 13:02:11,144,266
31660,888827937,6.00,2023-08-15 13:57:18,2023-08-15 14:12:18,35,241
31661,888827937,5.00,2023-10-16 07:46:45,2023-10-16 08:10:45,271,3
31662,888830346,8.00,2023-09-19 15:55:30,2023-09-19 16:25:30,49,164
31663,888830346,6.00,2023-06-27 09:30:08,2023-06-27 10:18:08,177,199
31664,888830346,4.00,2023-08-16 10:34:54,2023-08-16 11:26:54,199,140
31665,888830346,10.00,2023-12-22 21:57:24,2023-12-22 22:48:24,238,2
31666,888830346,9.00,2023-02-06 15:42:38,2023-02-06 15:43:38,239,275
31667,888830992,9.00,2024-03-13 17:35:56,2024-03-13 18:32:56,33,216
31668,888830992,7.00,2023-07-25 15:31:15,2023-07-25 16:26:15,119,269
31669,888830992,7.00,2023-11-04 12:59:15,2023-11-04 13:49:15,136,214
31670,888830992,7.00,2023-10-02 08:45:10,2023-10-02 09:18:10,150,91
31671,888830992,9.00,2023-09-08 22:58:09,2023-09-08 23:36:09,162,284
31672,888830992,5.00,2023-01-31 22:39:11,2023-01-31 23:04:11,169,72
31673,888830992,9.00,2023-11-26 20:54:01,2023-11-26 21:04:01,220,170
31674,888832860,6.00,2024-01-18 16:59:53,2024-01-18 17:07:53,9,271
31675,888832860,7.00,2024-01-09 10:34:37,2024-01-09 10:48:37,277,67
31676,888833097,12.00,2023-05-08 10:37:49,2023-05-08 10:44:49,82,265
31677,888833097,8.00,2023-10-10 13:57:15,2023-10-10 14:51:15,182,216
31678,888833097,8.00,2023-08-24 19:32:37,2023-08-24 20:16:37,288,210
31679,888833097,6.00,2023-04-08 07:46:36,2023-04-08 08:35:36,290,285
31680,888835918,12.00,2023-02-08 10:30:41,2023-02-08 11:16:41,41,189
31681,888835918,11.00,2023-02-12 15:38:06,2023-02-12 15:49:06,142,286
31682,888838509,6.00,2023-10-03 09:59:49,2023-10-03 10:12:49,199,148
31683,888838509,6.00,2024-02-05 06:41:09,2024-02-05 07:27:09,245,102
31684,888841396,7.00,2023-05-21 12:36:03,2023-05-21 12:44:03,67,271
31685,888841396,8.00,2023-04-11 12:46:36,2023-04-11 12:54:36,138,100
31686,888841407,8.00,2024-02-24 11:34:17,2024-02-24 11:46:17,8,306
31687,888841923,4.00,2024-03-18 11:37:04,2024-03-18 12:33:04,94,20
31688,888841923,3.00,2024-02-14 21:56:58,2024-02-14 22:25:58,154,34
31689,888841923,4.00,2024-01-11 18:36:38,2024-01-11 19:28:38,170,137
31690,888843343,12.00,2023-05-16 19:36:35,2023-05-16 20:04:35,80,240
31691,888843343,9.00,2023-05-24 14:45:29,2023-05-24 15:11:29,224,215
31692,888845903,4.00,2023-06-17 13:40:55,2023-06-17 13:53:55,52,87
31693,888845903,9.00,2023-03-17 08:48:22,2023-03-17 09:03:22,64,215
31694,888845903,5.00,2023-12-13 08:37:26,2023-12-13 08:51:26,76,236
31695,888845903,4.00,2023-04-12 09:51:45,2023-04-12 10:07:45,201,127
31696,888845903,11.00,2024-03-11 22:38:14,2024-03-11 22:41:14,241,250
31697,888845903,6.00,2024-01-26 20:50:13,2024-01-26 21:24:13,251,107
31698,888845903,7.00,2023-04-02 12:57:44,2023-04-02 13:04:44,300,12
31699,888846048,10.00,2023-06-27 11:34:59,2023-06-27 11:49:59,92,153
31700,888846048,4.00,2023-02-05 19:47:28,2023-02-05 20:37:28,114,221
31701,888846048,8.00,2024-03-20 19:55:21,2024-03-20 20:25:21,116,223
31702,888846048,5.00,2023-04-18 15:47:40,2023-04-18 15:59:40,217,92
31703,888846048,7.00,2023-04-14 14:51:22,2023-04-14 15:33:22,233,224
31704,888846048,10.00,2023-03-04 11:49:41,2023-03-04 12:02:41,252,141
31705,888846152,8.00,2023-03-09 14:55:50,2023-03-09 15:12:50,63,114
31706,888846152,3.00,2023-04-25 09:35:27,2023-04-25 10:11:27,241,195
31707,888846152,12.00,2023-04-12 07:46:21,2023-04-12 08:21:21,248,253
31708,888846467,7.00,2023-03-24 11:51:56,2023-03-24 12:28:56,122,283
31709,888846467,8.00,2023-04-30 12:58:32,2023-04-30 13:12:32,128,17
31710,888846467,7.00,2024-03-05 12:56:52,2024-03-05 13:19:52,132,256
31711,888847015,5.00,2023-08-09 17:44:43,2023-08-09 18:09:43,21,285
31712,888847015,8.00,2023-02-15 10:53:25,2023-02-15 11:41:25,57,298
31713,888847015,4.00,2023-01-05 17:41:06,2023-01-05 18:23:06,118,120
31714,888847015,5.00,2023-01-15 16:58:04,2023-01-15 17:30:04,199,303
31715,888847015,7.00,2023-10-04 15:59:03,2023-10-04 16:35:03,269,218
31716,888848325,7.00,2023-10-11 12:46:56,2023-10-11 13:41:56,12,251
31717,888848325,4.00,2024-01-22 07:56:12,2024-01-22 08:56:12,141,69
31718,888848325,3.00,2023-03-04 10:36:53,2023-03-04 10:55:53,154,206
31719,888848471,8.00,2023-03-07 16:59:12,2023-03-07 17:32:12,12,55
31720,888848471,10.00,2024-03-01 18:51:41,2024-03-01 18:58:41,139,253
31721,888848471,3.00,2023-11-14 06:45:47,2023-11-14 07:35:47,220,296
31722,888848471,7.00,2023-10-10 09:41:50,2023-10-10 10:06:50,277,206
31723,888848965,7.00,2023-12-03 10:31:54,2023-12-03 11:21:54,160,57
31724,888848965,6.00,2023-02-15 10:46:54,2023-02-15 11:05:54,284,305
31725,888848965,8.00,2023-11-06 22:34:33,2023-11-06 23:12:33,302,140
31726,888851996,2.00,2023-12-22 19:47:33,2023-12-22 20:02:33,78,166
31727,888851996,5.00,2023-03-22 06:51:33,2023-03-22 07:04:33,143,295
31728,888851996,8.00,2023-05-04 08:46:39,2023-05-04 08:46:39,212,64
31729,888852528,6.00,2023-12-23 21:47:33,2023-12-23 21:53:33,96,29
31730,888852528,10.00,2023-12-12 21:58:45,2023-12-12 22:35:45,111,306
31731,888852528,6.00,2023-04-23 09:45:30,2023-04-23 10:40:30,114,245
31732,888852528,7.00,2024-03-23 22:46:17,2024-03-23 23:26:17,121,198
31733,888852528,5.00,2023-08-10 07:42:22,2023-08-10 08:19:22,150,26
31734,888852528,4.00,2024-02-28 14:34:26,2024-02-28 14:34:26,260,155
31735,888852528,9.00,2023-01-17 09:38:32,2023-01-17 10:00:32,288,90
31736,888855891,8.00,2023-09-16 19:47:52,2023-09-16 20:45:52,70,152
31737,888855891,6.00,2023-06-02 20:36:02,2023-06-02 20:43:02,122,56
31738,888855891,5.00,2024-01-18 21:39:38,2024-01-18 21:54:38,128,140
31739,888855891,5.00,2024-01-16 16:46:24,2024-01-16 17:38:24,135,285
31740,888855891,7.00,2023-10-11 11:45:28,2023-10-11 12:44:28,161,30
31741,888855891,2.00,2024-03-13 09:39:42,2024-03-13 10:20:42,177,68
31742,888855891,7.00,2023-10-04 15:59:38,2023-10-04 16:32:38,227,252
31743,888855891,9.00,2023-08-05 15:30:41,2023-08-05 16:27:41,233,94
31744,888855930,7.00,2023-05-02 22:41:10,2023-05-02 23:13:10,98,95
31745,888855930,2.00,2023-10-15 07:41:49,2023-10-15 08:04:49,102,35
31746,888855930,5.00,2023-04-07 11:52:16,2023-04-07 12:27:16,103,179
31747,888856011,9.00,2023-09-27 06:54:45,2023-09-27 07:03:45,50,85
31748,888856011,4.00,2023-06-21 20:31:16,2023-06-21 21:12:16,97,24
31749,888856647,9.00,2023-11-14 22:44:55,2023-11-14 23:18:55,114,82
31750,888856647,9.00,2023-12-31 06:38:40,2023-12-31 07:27:40,266,92
31751,888857422,5.00,2023-03-31 19:43:14,2023-03-31 19:53:14,27,215
31752,888857422,11.00,2023-12-28 11:47:03,2023-12-28 12:35:03,70,133
31753,888857422,3.00,2023-10-03 08:48:18,2023-10-03 08:53:18,88,251
31754,888857422,7.00,2023-07-16 15:34:50,2023-07-16 16:20:50,148,62
31755,888858036,4.00,2024-02-18 20:36:26,2024-02-18 21:34:26,143,5
31756,888858036,10.00,2024-02-19 06:40:04,2024-02-19 06:40:04,179,172
31757,888858040,3.00,2023-08-09 18:31:28,2023-08-09 18:42:28,9,143
31758,888858040,6.00,2023-07-05 18:42:08,2023-07-05 19:26:08,40,179
31759,888858040,8.00,2023-02-13 22:31:38,2023-02-13 23:19:38,63,101
31760,888858040,6.00,2024-02-11 17:32:30,2024-02-11 18:27:30,91,255
31761,888858040,8.00,2023-02-11 21:38:20,2023-02-11 21:59:20,223,281
31762,888858252,9.00,2023-07-08 15:57:24,2023-07-08 16:55:24,30,142
31763,888858732,3.00,2023-09-27 14:33:04,2023-09-27 14:45:04,205,145
31764,888858829,4.00,2023-03-04 14:35:57,2023-03-04 14:46:57,3,194
31765,888858829,10.00,2023-09-02 08:47:48,2023-09-02 09:28:48,47,156
31766,888858829,4.00,2023-06-24 20:38:14,2023-06-24 21:07:14,93,121
31767,888858829,7.00,2024-01-20 18:39:39,2024-01-20 19:16:39,104,41
31768,888858829,6.00,2024-03-05 20:57:33,2024-03-05 21:16:33,199,151
31769,888858829,10.00,2023-04-12 10:34:35,2023-04-12 11:12:35,206,133
31770,888858829,6.00,2023-10-01 08:39:45,2023-10-01 09:00:45,228,213
31771,888858829,5.00,2023-08-18 12:36:10,2023-08-18 13:03:10,238,104
31772,888858829,8.00,2024-03-02 08:50:26,2024-03-02 09:12:26,306,257
31773,888861517,6.00,2023-06-09 13:32:07,2023-06-09 14:11:07,166,30
31774,888861517,4.00,2023-07-10 10:30:56,2023-07-10 11:30:56,178,245
31775,888861517,6.00,2023-08-19 19:40:45,2023-08-19 20:31:45,210,40
31776,888861923,5.00,2023-03-06 10:48:24,2023-03-06 11:13:24,97,221
31777,888861923,8.00,2024-02-05 12:51:43,2024-02-05 13:33:43,187,38
31778,888861923,4.00,2023-04-12 14:51:04,2023-04-12 15:37:04,196,281
31779,888861923,5.00,2024-03-17 17:44:55,2024-03-17 17:54:55,213,186
31780,888861923,9.00,2023-07-16 22:49:49,2023-07-16 23:19:49,231,102
31781,888861923,12.00,2023-04-12 16:33:51,2023-04-12 16:35:51,274,110
31782,888862181,9.00,2023-03-17 21:53:12,2023-03-17 22:23:12,7,50
31783,888862181,8.00,2023-04-24 10:50:18,2023-04-24 11:09:18,277,224
31784,888864483,9.00,2023-06-05 15:38:13,2023-06-05 15:48:13,124,147
31785,888864483,8.00,2023-10-22 07:50:57,2023-10-22 08:37:57,143,82
31786,888864483,11.00,2023-08-16 16:33:47,2023-08-16 16:46:47,164,110
31787,888865513,13.00,2023-11-30 08:35:48,2023-11-30 09:10:48,23,288
31788,888865513,8.00,2023-06-25 15:37:59,2023-06-25 16:08:59,151,148
31789,888865513,11.00,2024-01-21 13:54:05,2024-01-21 14:24:05,251,289
31790,888865591,6.00,2024-03-13 17:59:35,2024-03-13 18:22:35,13,252
31791,888865591,11.00,2023-11-04 14:35:38,2023-11-04 15:09:38,244,78
31792,888865591,9.00,2023-05-15 12:44:43,2023-05-15 12:56:43,289,119
31793,888865618,10.00,2024-02-21 20:41:38,2024-02-21 20:45:38,46,297
31794,888865618,9.00,2024-03-18 13:50:29,2024-03-18 14:14:29,80,99
31795,888865618,2.00,2024-02-05 13:35:26,2024-02-05 13:57:26,81,235
31796,888865618,7.00,2023-03-21 06:57:54,2023-03-21 07:22:54,132,45
31797,888865618,6.00,2024-03-20 11:44:41,2024-03-20 11:53:41,149,167
31798,888865618,8.00,2023-08-17 10:38:43,2023-08-17 10:42:43,275,246
31799,888865618,8.00,2023-07-11 21:32:24,2023-07-11 22:03:24,306,105
31800,888866255,6.00,2024-02-14 16:58:01,2024-02-14 17:14:01,105,121
31801,888866255,7.00,2024-03-11 06:31:14,2024-03-11 06:50:14,183,123
31802,888866255,9.00,2024-03-23 08:32:59,2024-03-23 09:08:59,190,299
31803,888866779,5.00,2023-08-05 09:59:41,2023-08-05 10:40:41,55,14
31804,888866779,3.00,2024-02-08 20:55:38,2024-02-08 21:25:38,69,243
31805,888866779,10.00,2023-06-15 15:41:38,2023-06-15 16:18:38,113,187
31806,888866779,6.00,2023-05-30 15:49:29,2023-05-30 16:39:29,179,11
31807,888866779,6.00,2023-03-27 07:41:19,2023-03-27 08:41:19,210,249
31808,888866779,7.00,2023-10-29 09:41:57,2023-10-29 10:33:57,243,276
31809,888866779,6.00,2024-02-17 15:35:27,2024-02-17 15:39:27,291,78
31810,888867975,5.00,2024-03-23 07:55:56,2024-03-23 08:53:56,211,93
31811,888868908,12.00,2023-10-13 19:56:06,2023-10-13 20:02:06,6,252
31812,888868908,7.00,2023-12-20 17:46:25,2023-12-20 17:57:25,32,3
31813,888868908,10.00,2023-10-31 21:33:53,2023-10-31 22:23:53,123,156
31814,888868908,9.00,2023-07-09 09:57:35,2023-07-09 10:13:35,152,300
31815,888868908,8.00,2023-07-02 14:42:26,2023-07-02 15:15:26,229,190
31816,888868908,12.00,2023-10-07 19:36:12,2023-10-07 20:14:12,244,226
31817,888868908,3.00,2023-07-19 11:54:00,2023-07-19 12:49:00,291,233
31818,888869407,5.00,2024-02-22 10:37:13,2024-02-22 11:36:13,89,85
31819,888869407,4.00,2023-02-28 06:48:47,2023-02-28 07:00:47,295,239
31820,888869407,5.00,2023-10-04 11:52:15,2023-10-04 12:51:15,297,269
31821,888869832,5.00,2023-06-09 07:48:36,2023-06-09 08:10:36,29,97
31822,888869832,5.00,2023-01-01 06:37:55,2023-01-01 07:35:55,84,210
31823,888869832,8.00,2024-01-28 18:53:21,2024-01-28 19:05:21,158,75
31824,888869832,4.00,2023-04-23 09:42:24,2023-04-23 10:36:24,245,178
31825,888870748,7.00,2023-03-12 12:35:24,2023-03-12 13:29:24,49,85
31826,888870748,6.00,2024-02-12 09:58:50,2024-02-12 10:12:50,100,68
31827,888870748,6.00,2023-06-07 10:45:40,2023-06-07 11:31:40,109,198
31828,888870748,9.00,2023-10-21 06:33:35,2023-10-21 07:28:35,111,226
31829,888870748,10.00,2024-01-18 06:58:46,2024-01-18 07:42:46,169,276
31830,888870748,10.00,2023-06-24 22:42:02,2023-06-24 23:20:02,231,26
31831,888870748,6.00,2023-03-21 16:47:27,2023-03-21 17:37:27,296,67
31832,888873502,10.00,2023-05-27 12:59:25,2023-05-27 13:12:25,260,250
31833,888873526,4.00,2023-11-21 20:33:47,2023-11-21 20:35:47,27,174
31834,888873526,9.00,2023-06-09 10:37:23,2023-06-09 11:34:23,50,140
31835,888873526,10.00,2023-06-01 20:46:01,2023-06-01 20:47:01,74,138
31836,888873526,8.00,2023-04-01 06:39:07,2023-04-01 06:48:07,173,193
31837,888873526,6.00,2023-04-19 13:58:31,2023-04-19 14:35:31,204,147
31838,888873526,9.00,2023-12-28 18:32:08,2023-12-28 18:40:08,204,276
31839,888873526,8.00,2023-07-21 07:38:02,2023-07-21 07:55:02,209,281
31840,888873526,6.00,2023-03-14 10:44:17,2023-03-14 10:55:17,229,168
31841,888873617,9.00,2023-06-16 11:48:52,2023-06-16 11:51:52,83,111
31842,888873617,3.00,2023-01-18 09:34:08,2023-01-18 09:45:08,87,11
31843,888873617,6.00,2023-04-25 19:52:34,2023-04-25 20:34:34,106,160
31844,888873617,12.00,2023-08-03 21:47:42,2023-08-03 22:26:42,112,20
31845,888874388,8.00,2023-12-22 10:34:20,2023-12-22 10:48:20,49,179
31846,888874388,4.00,2024-03-02 19:34:05,2024-03-02 19:53:05,53,296
31847,888874388,7.00,2023-02-06 17:57:16,2023-02-06 18:32:16,82,149
31848,888874388,3.00,2024-01-06 20:33:48,2024-01-06 21:08:48,106,220
31849,888874388,8.00,2023-10-20 08:31:30,2023-10-20 08:54:30,132,284
31850,888874388,10.00,2024-03-17 16:35:54,2024-03-17 17:12:54,214,289
31851,888874388,4.00,2024-02-14 18:30:05,2024-02-14 18:49:05,297,34
31852,888874547,8.00,2024-03-24 07:43:36,2024-03-24 08:22:36,15,31
31853,888874547,6.00,2024-03-20 19:31:54,2024-03-20 20:18:54,31,239
31854,888874547,9.00,2023-01-22 08:31:30,2023-01-22 08:54:30,43,189
31855,888874547,6.00,2023-07-20 19:37:26,2023-07-20 20:37:26,178,239
31856,888877314,7.00,2023-04-26 16:57:50,2023-04-26 17:35:50,43,183
31857,888877314,10.00,2023-11-29 12:45:29,2023-11-29 12:56:29,229,231
31858,888877314,7.00,2023-04-30 15:41:14,2023-04-30 16:08:14,275,8
31859,888879988,8.00,2024-02-08 14:42:36,2024-02-08 14:55:36,99,293
31860,888879988,4.00,2023-11-06 11:47:48,2023-11-06 12:41:48,277,54
31861,888881171,6.00,2023-06-06 08:55:11,2023-06-06 09:15:11,42,115
31862,888881171,5.00,2023-07-26 21:35:38,2023-07-26 22:33:38,104,136
31863,888881171,11.00,2023-01-06 06:35:06,2023-01-06 07:33:06,189,132
31864,888881171,10.00,2023-02-02 12:45:07,2023-02-02 13:40:07,253,264
31865,888881359,8.00,2023-01-12 11:59:41,2023-01-12 12:15:41,50,237
31866,888881359,5.00,2023-03-01 10:51:38,2023-03-01 11:28:38,53,282
31867,888881359,3.00,2023-04-10 17:51:58,2023-04-10 18:33:58,145,84
31868,888881359,8.00,2024-02-17 18:43:25,2024-02-17 19:16:25,174,236
31869,888881359,8.00,2023-07-24 20:53:07,2023-07-24 21:45:07,233,138
31870,888881359,10.00,2023-09-17 15:51:28,2023-09-17 16:07:28,244,109
31871,888882103,6.00,2023-08-01 20:48:18,2023-08-01 20:57:18,52,271
31872,888882103,3.00,2023-11-17 11:41:48,2023-11-17 12:10:48,150,201
31873,888882103,5.00,2023-06-17 08:58:20,2023-06-17 09:54:20,153,261
31874,888882103,12.00,2023-05-05 15:40:37,2023-05-05 16:24:37,217,247
31875,888882524,5.00,2023-07-19 22:41:23,2023-07-19 23:39:23,136,153
31876,888882524,9.00,2024-03-14 20:43:38,2024-03-14 21:11:38,158,138
31877,888882524,10.00,2023-09-14 15:41:55,2023-09-14 16:14:55,197,158
31878,888882893,3.00,2023-07-22 07:50:37,2023-07-22 08:21:37,44,78
31879,888882893,5.00,2023-12-04 16:47:02,2023-12-04 17:24:02,260,226
31880,888884126,7.00,2023-10-02 13:48:51,2023-10-02 14:13:51,10,127
31881,888884126,6.00,2023-06-09 16:39:59,2023-06-09 16:57:59,68,84
31882,888884126,8.00,2023-03-15 11:52:21,2023-03-15 12:42:21,215,268
31883,888884126,7.00,2024-02-07 07:42:24,2024-02-07 08:33:24,219,127
31884,888885386,8.00,2024-01-26 14:56:19,2024-01-26 15:55:19,94,103
31885,888885386,9.00,2023-12-19 20:54:53,2023-12-19 21:37:53,131,123
31886,888885386,7.00,2024-01-30 19:37:45,2024-01-30 19:42:45,141,22
31887,888886144,2.00,2024-01-22 17:47:18,2024-01-22 17:57:18,33,222
31888,888886144,3.00,2023-01-06 14:48:43,2023-01-06 14:53:43,104,139
31889,888886144,2.00,2023-12-22 19:36:33,2023-12-22 20:09:33,188,100
31890,888887983,8.00,2023-08-06 07:38:38,2023-08-06 08:30:38,44,247
31891,888887983,2.00,2023-06-27 17:30:16,2023-06-27 17:37:16,119,277
31892,888887983,9.00,2023-10-15 06:39:06,2023-10-15 07:22:06,230,201
31893,888888304,6.00,2023-04-24 06:37:31,2023-04-24 06:52:31,20,213
31894,888888304,6.00,2024-01-24 06:42:39,2024-01-24 07:09:39,28,67
31895,888888304,6.00,2023-04-19 15:31:47,2023-04-19 15:44:47,70,182
31896,888888304,13.00,2023-05-17 08:55:15,2023-05-17 09:26:15,124,218
31897,888888454,4.00,2023-11-27 14:44:19,2023-11-27 15:26:19,69,30
31898,888888454,10.00,2023-06-11 22:56:28,2023-06-11 23:39:28,252,221
31899,888888537,6.00,2023-12-01 07:30:14,2023-12-01 07:53:14,20,217
31900,888888537,9.00,2024-02-23 17:47:38,2024-02-23 17:55:38,23,297
31901,888888537,6.00,2023-11-14 13:52:21,2023-11-14 14:46:21,195,51
31902,888888537,8.00,2023-06-15 08:39:40,2023-06-15 09:04:40,207,98
31903,888888537,14.00,2023-12-11 11:50:43,2023-12-11 12:06:43,216,112
31904,888888537,5.00,2024-02-02 07:40:50,2024-02-02 08:36:50,256,261
31905,888888537,7.00,2023-04-13 20:57:20,2023-04-13 21:47:20,283,241
31906,888888575,12.00,2023-11-09 12:35:48,2023-11-09 13:18:48,3,19
31907,888888575,5.00,2023-12-23 09:56:23,2023-12-23 10:38:23,12,27
31908,888888575,10.00,2024-03-17 19:38:11,2024-03-17 20:21:11,113,19
31909,888888575,8.00,2023-10-11 12:55:07,2023-10-11 13:45:07,122,128
31910,888889477,10.00,2023-06-14 06:55:40,2023-06-14 07:03:40,48,223
31911,888889477,7.00,2023-02-28 13:48:16,2023-02-28 14:07:16,278,245
