code,money,create_time
881153658,177.86,2022-04-21 10:01:04
883005701,24.71,2022-12-19 13:42:00
889014831,743,2022-05-17 20:04:56
887910004,81.58,2020-10-09 10:31:56
883582240,479.53,2023-03-22 13:25:11
887737899,256.21,2023-08-11 07:29:22
881613045,736.62,2022-01-20 11:09:34
889479313,540.14,2022-01-18 20:24:41
881463989,37.02,2021-05-05 17:43:37
881306219,462.69,2023-07-11 06:18:07
888511750,863.07,2022-12-19 23:15:31
888015907,897.99,2021-03-05 12:12:46
888862181,995.58,2023-02-06 19:45:12
885991181,507.49,2021-10-22 21:36:20
883780716,452.63,2023-02-03 08:09:03
882830371,77.2,2023-07-13 10:55:00
887805624,229.35,2020-11-20 14:46:28
881269205,454.8,2023-08-03 07:06:30
881763442,22.37,2023-05-09 13:08:27
881849282,347.09,2020-03-13 09:58:59
883813186,78.87,2020-02-25 07:03:59
887029693,262.82,2021-09-23 06:45:46
882786528,540.98,2020-02-14 06:52:02
884825104,56.05,2022-06-09 23:37:25
882383677,321.04,2020-05-28 19:51:30
888752059,530.03,2024-03-05 15:50:33
884105055,466.91,2020-10-09 07:26:21
884066198,859.48,2022-08-18 07:42:33
881945777,433.65,2022-05-15 22:04:25
889904113,38.89,2023-01-22 07:07:00
888869407,348.86,2021-09-17 23:00:23
883743969,514.33,2022-08-18 13:31:01
885318538,444.14,2021-12-15 14:54:53
888249140,136.36,2022-09-04 11:44:52
887110358,85.85,2022-01-27 10:16:50
887966226,474.3,2020-03-27 11:17:16
883470506,182.93,2022-06-11 06:35:19
889308531,601.72,2022-05-14 12:38:52
884587721,293.83,2023-06-08 16:26:09
882844901,863.36,2023-01-23 08:22:23
882588672,775.48,2023-08-09 23:33:05
882020392,566.26,2021-06-25 11:17:30
884269641,455.96,2022-05-07 16:23:05
881729863,131.8,2023-08-21 21:03:25
888481376,94.67,2023-01-22 21:04:56
884915455,525.3,2020-06-20 06:17:53
886417444,166.32,2020-03-22 18:40:32
888784166,941.18,2024-02-28 20:32:46
883540185,318.43,2022-05-14 11:03:30
888394850,233.36,2020-02-08 23:10:58
887872021,316.18,2023-06-22 12:54:04
883571141,217.47,2024-02-07 23:02:31
883539082,584.37,2022-07-06 16:03:48
888985020,82.31,2021-07-09 08:33:52
882732783,668.85,2021-08-13 07:52:34
883048756,554.47,2021-06-18 12:39:31
883233977,26.64,2020-03-27 11:44:16
889053800,505.52,2023-04-07 11:29:57
884979007,768.05,2023-09-16 09:00:29
881009728,679.1,2024-02-14 10:21:41
884545304,907.19,2021-07-01 11:30:55
886684222,53.54,2021-12-25 12:30:21
881023828,962.16,2022-06-18 07:42:58
882382183,301.42,2020-01-07 08:13:51
885199865,286.15,2024-02-05 09:59:38
889768920,196.24,2022-11-03 15:00:37
887405312,335.12,2021-03-20 14:15:42
887720952,826.66,2021-07-19 09:08:58
881376091,656.66,2022-02-21 17:08:31
887779665,759.6,2023-02-24 09:14:07
886437712,112.02,2022-07-26 13:20:24
884732824,98.69,2023-05-15 15:11:51
884167482,922.39,2021-09-06 22:34:00
886888134,196.12,2020-09-19 18:59:31
882428083,718.86,2023-06-03 22:33:39
886172758,826.38,2022-06-08 19:26:06
884911366,302.78,2022-01-29 07:52:03
886066239,475.33,2023-04-15 08:01:35
884488695,169.55,2023-03-06 16:25:16
889493464,766.94,2021-10-31 23:35:19
889953406,500.41,2020-01-27 06:17:45
884577672,739.18,2021-04-17 22:35:21
888271166,966.54,2021-04-07 20:53:40
889690623,806.85,2020-07-01 12:08:42
882590147,571.23,2023-06-13 14:43:09
883343316,194.65,2022-10-02 16:56:08
884673487,827.56,2020-08-28 14:21:16
883771739,323.36,2022-03-25 20:19:40
886025842,760.34,2023-05-25 22:12:51
886512073,636.35,2021-12-22 21:59:06
885899226,289.18,2020-05-23 13:10:03
881783839,38.39,2023-09-08 19:34:48
882526966,162.74,2022-02-15 16:04:55
888261075,585.78,2022-04-08 10:27:34
885643179,564.34,2022-09-27 08:50:23
882930587,119.11,2023-04-05 12:19:13
888599395,578.03,2024-03-05 07:06:55
887953210,956.87,2023-06-05 21:05:37
885427462,403.34,2022-05-11 17:02:33
882693963,754.56,2020-08-14 22:37:22
884760572,382.8,2021-08-05 21:44:12
881342652,127.81,2022-06-08 09:23:55
887389470,86.64,2020-04-23 23:37:33
882165356,322.45,2020-10-05 22:09:32
886326176,747.24,2021-08-17 19:59:03
889759956,425.32,2021-04-22 22:52:18
884906797,398.51,2024-01-19 19:59:49
884054302,848.6,2020-03-28 11:52:26
888107290,139.36,2023-05-29 14:52:14
889897238,635.93,2024-03-19 22:08:29
885527677,732.31,2023-07-09 21:25:47
888788652,802.58,2020-03-10 23:33:14
881938944,572.36,2021-03-10 14:12:53
884280999,164.11,2023-04-23 17:15:39
884791189,973.47,2024-02-28 21:18:25
884609633,697.6,2020-06-27 08:37:11
884959366,248.07,2023-10-09 17:43:55
884402783,90.99,2023-02-14 11:30:51
882242640,492.32,2023-03-01 07:12:35
887399550,960.02,2023-09-14 17:27:05
886575408,579.77,2022-04-25 15:24:39
888596989,907.88,2020-08-10 06:41:07
887429791,66.51,2023-05-29 12:04:05
886506016,973.71,2021-09-04 13:03:58
887688572,443.64,2023-07-06 13:04:24
881462255,699.74,2020-06-08 08:20:47
885472409,629.39,2024-03-24 18:53:57
884240246,895.07,2021-02-05 08:53:53
883529329,102.12,2024-01-22 08:38:33
883143711,69.62,2022-03-29 19:01:53
882689976,420.92,2020-01-25 11:34:57
884322567,323.55,2020-07-10 18:57:16
883723291,854.24,2022-08-26 07:42:35
881992542,616.6,2021-12-26 09:16:54
882049320,135.73,2021-08-18 07:53:59
882313476,245.08,2023-06-05 08:10:54
887523737,959.56,2023-04-20 19:28:57
888075021,173.17,2021-01-28 07:22:01
881544017,478.39,2020-07-22 07:31:12
888505371,865.35,2023-04-07 08:43:38
887664386,118.05,2021-07-12 13:50:31
882934567,502.71,2021-01-21 12:53:35
888508517,817.12,2024-01-30 13:03:51
888917951,817.44,2022-08-16 08:58:51
882244429,511.88,2020-03-21 14:51:06
887198041,904.99,2020-12-09 20:19:21
881055813,914.54,2021-12-25 08:44:46
881158834,185.77,2021-11-21 23:47:02
883880561,542.3,2024-03-16 23:28:45
886372707,101.67,2021-04-02 12:21:41
889841600,572.87,2021-05-04 18:55:13
882552184,857.41,2023-06-18 16:35:51
889965952,434.53,2023-07-03 21:44:07
887776235,186,2023-10-29 22:29:37
881149807,292.31,2022-08-16 07:37:39
887091731,834.4,2024-02-10 12:02:34
887288221,539.02,2024-01-11 13:02:43
886858030,132.25,2021-07-18 07:57:48
881305784,274.49,2020-07-20 21:06:33
883474782,980.01,2024-03-08 14:51:13
883896697,605.3,2020-05-19 15:22:44
886939194,377.98,2021-06-02 15:54:55
881851357,673.54,2022-07-09 11:03:43
882011243,993.69,2023-01-11 16:17:18
884601965,853.58,2023-04-29 19:10:11
886866511,662.72,2023-01-03 07:44:11
884154956,361.4,2020-12-12 22:16:18
885332691,121.58,2021-07-29 11:35:09
888495854,536.39,2022-02-12 15:42:58
881390899,937.18,2020-05-28 12:11:04
881788454,252.98,2022-09-19 11:30:32
884910372,914.5,2021-11-03 07:43:19
887498204,954.32,2023-08-12 09:40:22
882494396,51.86,2023-08-18 16:32:10
888480453,454.1,2022-06-13 09:03:58
889288739,931.66,2022-03-15 08:53:45
889420756,387.27,2022-04-18 18:58:20
886110934,982.22,2023-02-03 23:53:31
885219953,588.04,2021-07-07 16:07:49
881582366,695.15,2023-01-19 11:29:18
881650393,952.9,2022-12-05 16:15:52
889200016,149.56,2023-03-07 08:14:27
889980550,498.64,2022-11-21 07:28:09
887122906,221.88,2021-05-11 16:22:46
883610521,249.01,2023-04-07 14:46:10
888423790,794.09,2021-02-15 06:34:00
883366668,361.79,2020-12-20 07:27:12
884857996,679.58,2020-09-30 12:58:30
883255698,970.08,2023-09-03 16:58:13
882690008,595.43,2022-01-09 18:50:50
882640382,176.87,2021-10-07 10:02:27
885958240,907.54,2020-03-10 13:57:47
885822871,394.3,2022-04-26 16:42:40
888461898,986.82,2020-11-04 18:41:57
887805356,380.98,2023-01-22 09:21:17
881666844,679.9,2022-02-12 14:11:54
882900121,52.6,2021-09-13 11:13:40
881137636,572.69,2022-12-09 17:38:38
887808578,170.39,2022-11-22 17:03:36
881777241,872.11,2022-12-25 15:44:22
886840497,519.08,2020-09-28 19:25:05
882155788,573.39,2022-06-19 13:52:25
887892230,214.24,2020-11-10 20:30:18
883085077,153.22,2023-04-14 21:46:03
884301830,18.97,2023-12-29 08:15:43
885764991,827.77,2023-11-05 13:57:07
888021511,849.37,2021-12-31 11:00:15
883264274,462.87,2023-03-10 23:28:44
883633436,218.08,2023-08-25 08:34:26
889548618,593.13,2023-11-05 23:45:02
888375138,168.75,2020-08-31 14:26:59
886247722,56.95,2022-05-15 08:52:41
883310120,922.29,2022-08-08 16:03:38
884682422,213.05,2020-09-25 13:45:32
889928734,27.22,2022-02-07 17:12:55
889554032,919.69,2023-12-23 12:18:23
883952949,717.07,2022-08-27 10:49:08
881052381,655.3,2020-02-22 09:12:53
885492653,903.44,2021-02-12 11:36:57
888321333,570.3,2020-03-10 21:00:58
882477112,996.64,2020-08-03 22:35:20
885896343,93.51,2021-12-30 09:14:58
885548128,716.01,2020-08-25 06:57:58
884580161,193.66,2022-06-02 22:24:32
882487244,427.69,2020-11-25 17:26:50
881608437,590.58,2021-06-14 13:28:27
881267701,382.56,2023-03-10 17:46:27
885921292,470.65,2023-10-19 07:47:21
889299111,779.44,2020-04-08 06:45:17
883405671,208.17,2020-08-11 23:23:44
887496020,572.79,2020-12-02 22:34:59
888618273,554.57,2023-07-19 19:45:24
883909869,773.8,2022-12-28 16:39:23
881408706,179.29,2020-06-08 12:58:22
889068055,233.14,2024-03-25 16:54:51
886057413,232.42,2022-04-17 07:08:09
882886956,326.21,2023-07-23 10:21:26
886015765,249.78,2022-02-25 20:04:36
888222329,615.42,2023-11-27 09:18:33
888217255,831.02,2020-02-16 23:37:36
886678447,384.55,2022-12-29 07:20:16
881114129,491.14,2020-06-06 15:17:37
886170551,270.02,2023-04-09 07:34:22
883798549,280.26,2021-01-06 22:19:27
884555276,443.4,2021-03-27 20:16:47
881070739,419.78,2021-04-05 17:51:25
889030172,506.64,2020-04-13 12:53:05
884669921,49.24,2020-03-18 08:40:28
885894019,495.01,2023-12-09 23:40:40
881800011,38.73,2022-11-08 15:50:15
885401791,178.64,2021-05-30 09:18:33
885287759,422.17,2023-11-22 09:43:58
885523908,906.73,2020-08-16 13:08:02
885615120,658.6,2023-11-17 19:23:24
881662528,230.02,2022-08-13 22:17:46
883357292,25.95,2020-10-23 12:56:24
884607055,805.05,2021-02-16 08:08:24
888914944,133.03,2024-01-13 14:37:07
884167880,371.31,2022-11-22 11:50:42
888996061,292.93,2024-02-05 14:59:24
889079354,963.47,2022-06-13 23:32:50
885951921,65.92,2022-10-27 09:34:47
887146297,565.33,2023-06-25 15:23:02
883716490,773.81,2024-02-02 23:50:15
885714507,717.13,2022-08-09 21:09:15
884086904,282.09,2020-03-16 23:31:18
886483979,123.94,2022-08-01 21:22:42
887756055,100.03,2021-07-20 07:00:32
881089657,644.74,2020-05-21 18:37:24
881536153,596.29,2021-11-21 06:17:25
885974362,818.47,2021-06-22 11:59:13
882021563,493.24,2020-06-13 09:36:53
889900958,290.07,2020-01-02 06:43:56
888994062,496.52,2022-05-17 18:37:03
884476908,859.19,2020-04-11 15:13:34
887509548,462.96,2022-12-04 18:26:26
887252490,137.99,2020-01-05 13:34:41
887388782,522.41,2020-09-21 17:39:46
887984949,749.03,2020-01-03 19:58:20
888102211,827.51,2020-05-02 18:02:51
884766317,281.32,2020-12-27 19:58:30
881335589,763.32,2020-08-12 15:13:36
884407029,910.32,2022-10-22 08:42:53
883313958,380.24,2021-10-14 13:28:05
884210338,680.12,2023-10-09 09:39:41
881596151,616.65,2020-09-13 07:05:47
889888912,374,2022-03-16 21:53:50
884127862,531.1,2024-03-07 11:34:03
881393711,484.28,2020-01-18 13:49:52
889511773,484.06,2020-03-12 11:28:41
888302100,476.32,2020-06-24 19:43:36
884748462,547.67,2020-12-03 12:03:51
883828933,346.76,2021-07-08 22:40:54
886243360,689.15,2021-11-13 09:01:19
883732738,311.65,2023-05-13 14:16:44
887950480,832.29,2022-10-29 15:25:04
881887655,620.56,2023-11-28 15:42:03
881307633,41.8,2021-03-01 14:35:54
885608837,785.77,2020-09-11 14:44:01
889112522,952.15,2022-10-30 06:58:38
889383734,978.75,2020-07-01 18:41:46
889754476,319.05,2024-01-15 21:50:23
885116287,870.13,2024-03-22 19:39:43
885027156,131.54,2022-01-12 12:40:58
883449562,668,2023-11-14 18:43:27
883652199,833.92,2022-07-29 07:47:13
888065196,577.63,2024-02-02 07:01:18
887042551,506.1,2023-04-23 11:40:20
883779373,299.96,2020-08-14 20:50:56
884208017,505.95,2022-01-02 15:33:20
882785546,699.86,2024-01-17 12:40:49
881461386,431.83,2020-09-08 22:15:03
885612563,362.22,2020-11-14 12:34:32
881503636,563.16,2022-07-14 14:27:35
884157580,315.75,2021-10-05 23:30:46
888630823,999.24,2021-11-13 13:21:43
884831850,549.68,2021-01-05 16:39:57
887550382,394.29,2020-02-18 21:00:22
886587588,117.34,2021-09-15 14:13:33
886998767,222.33,2020-07-21 06:20:40
887119390,423.24,2021-09-12 10:47:23
885936358,993.67,2021-09-14 11:52:20
881867311,117.71,2022-12-22 08:21:35
888580352,514.26,2021-07-08 07:47:57
887366115,319.85,2022-04-20 21:10:08
883757188,623.13,2020-06-05 07:31:25
886121073,83.69,2020-08-10 10:27:10
887080503,806.43,2022-08-20 22:03:20
885146271,296.46,2022-06-29 13:53:07
881589032,154.9,2023-09-22 16:19:48
882600992,451.69,2022-01-21 17:59:26
885314122,271.09,2024-02-29 06:29:08
889698576,240.53,2021-05-30 06:57:00
886605827,316.16,2022-12-05 22:05:59
888652652,825.34,2021-05-17 10:49:40
889039764,653.66,2023-04-09 22:02:09
889672130,731.75,2023-12-09 13:46:44
886916398,860.35,2023-05-24 10:40:36
881119409,128.86,2020-11-25 14:58:17
885356196,581.2,2022-01-01 13:26:58
883810375,39.64,2022-10-18 18:32:27
881886938,289.82,2021-02-20 18:32:42
883842360,613.51,2020-03-02 15:20:32
884576631,196.29,2023-08-05 09:22:12
881656476,933.3,2024-02-14 13:26:38
888030685,420.32,2022-02-28 20:58:13
882328723,720.83,2022-07-25 23:22:24
886273432,569.61,2020-11-26 22:07:35
889421177,991.85,2021-02-16 21:20:52
882379918,544.27,2020-01-11 09:56:35
888915249,591.9,2021-10-10 19:40:58
884457379,306.53,2024-01-25 22:41:58
885812966,138.76,2022-10-05 09:23:54
884719451,633.74,2022-02-14 09:45:27
888705606,692.9,2023-01-04 23:56:47
886137165,312.14,2020-04-09 08:42:00
889174685,41.99,2021-07-10 18:56:38
887119304,853.15,2021-01-26 06:39:00
883592469,597.7,2021-12-05 15:47:12
886782967,420.08,2021-09-26 09:42:47
882510636,872.73,2021-08-26 17:15:41
886895625,715.06,2023-08-13 15:47:56
882475905,517.13,2024-01-10 16:28:53
885151392,529.8,2021-11-21 20:27:07
885900614,191.73,2020-12-09 06:52:40
884134411,699.57,2020-02-23 20:18:27
883654425,114.13,2021-10-19 08:17:00
887628308,911.31,2020-11-20 10:38:05
882136887,569.51,2021-07-13 10:47:07
886001866,725.21,2020-05-13 18:13:29
886869152,896.36,2023-12-18 07:15:38
889594524,256.2,2020-08-02 23:08:46
888736896,86.23,2022-05-09 07:50:53
888996367,959.34,2020-09-27 16:06:10
888781337,942.94,2021-12-04 09:50:36
886357020,212.74,2023-01-24 20:42:12
888895269,263.33,2020-05-27 23:50:51
889680994,17.11,2023-02-12 10:17:18
884868578,932.76,2024-03-02 16:38:29
882496710,804.85,2022-08-09 11:46:01
889858024,919.44,2020-01-05 12:45:13
889539165,370.71,2022-12-31 17:29:28
884744150,563.13,2020-07-11 13:58:37
882327413,293.04,2021-08-07 15:10:31
883839492,258.59,2022-02-06 17:06:54
888725837,679.35,2022-05-13 16:08:06
883754139,957.13,2023-05-08 18:29:01
884971456,597.17,2020-10-30 12:52:25
883878914,763.16,2020-04-07 18:21:10
882524562,94.09,2020-06-21 14:09:52
882374514,733.86,2022-12-18 06:16:08
886120676,999.31,2021-08-30 11:28:18
883277288,497.25,2021-03-16 21:02:13
888956026,268,2022-03-13 06:41:40
882440627,351.92,2023-05-25 19:34:15
887759143,92.08,2020-10-09 08:35:55
889956755,783.3,2022-04-24 16:08:12
885287542,53.04,2021-12-19 21:00:16
883009396,711.23,2020-03-21 13:50:00
884598517,193.97,2020-07-28 08:21:25
881131052,70.17,2023-01-14 17:09:16
888774059,236.81,2020-08-26 22:26:41
887597562,52.14,2020-11-28 09:03:45
888803488,777.97,2020-09-10 17:17:38
887606963,721.28,2021-05-17 22:43:51
885485145,84.71,2023-06-03 09:30:38
886168639,70.48,2021-12-23 12:51:15
883957436,71.84,2024-03-03 17:40:48
882230876,79.63,2022-10-21 10:03:02
889161265,43.76,2021-07-29 08:22:04
881420591,631.78,2022-01-14 10:31:13
882676228,525.26,2022-09-02 20:49:51
884355382,125.88,2024-03-07 19:19:44
881176026,979.38,2020-09-05 19:15:53
883135965,352.99,2020-12-04 22:54:09
882764817,947.9,2023-07-27 09:08:09
888985000,933.09,2021-01-24 10:08:09
884036126,872,2022-02-26 16:46:19
886821322,647.25,2022-09-24 13:24:17
882269549,80.27,2023-02-25 07:28:27
881128958,112.32,2022-12-01 23:06:37
888481644,263.79,2020-06-12 07:36:33
889916180,746.14,2023-05-06 12:20:25
882929146,74.68,2020-10-13 23:01:34
888849630,210.86,2023-09-25 08:03:13
884092812,489.07,2022-01-06 10:43:59
882194562,524.54,2023-09-27 06:07:10
888138734,275.7,2020-06-01 16:30:26
882681615,141.32,2020-08-22 11:02:03
885218358,227.37,2023-07-23 19:29:13
888568014,898.46,2023-11-22 09:33:04
885950270,130.03,2022-12-06 15:40:46
885168272,995.83,2021-07-23 09:42:24
881446681,365.62,2022-01-15 15:25:04
889962719,202.43,2020-04-24 17:57:54
885029428,264.7,2020-05-27 08:46:19
884818615,423.92,2023-10-24 22:14:45
887306153,476.05,2020-07-10 19:05:56
887284343,607.16,2021-10-14 20:11:13
888986034,945.14,2020-04-14 14:09:16
885987298,405.45,2020-11-21 09:52:49
886652112,935.46,2022-03-17 16:13:04
887882960,802.11,2023-07-13 17:54:39
881372145,364.76,2022-07-14 14:40:08
882267056,54.47,2021-09-21 08:06:39
889248000,723.76,2023-03-28 14:50:56
881176619,551.24,2020-04-13 20:39:07
885866833,378.1,2021-02-15 21:23:47
883192700,616.26,2023-04-16 19:23:48
885502308,620.19,2022-02-23 08:17:29
884516078,830.55,2023-10-14 06:34:14
885540050,932.93,2020-04-01 21:05:50
886446117,843.36,2022-05-04 07:29:28
886118382,301.95,2021-07-05 06:23:56
889037893,147.11,2020-02-24 22:41:47
882041998,747.56,2023-10-19 18:22:56
889772678,303.48,2021-02-15 19:42:55
882001637,49.33,2022-08-18 18:28:58
889699081,605.27,2023-02-13 20:47:15
887985048,456.77,2021-09-30 11:11:55
887510669,114.43,2021-01-28 18:31:58
885632591,788.55,2020-10-08 16:18:19
887197779,976.38,2021-04-23 20:20:47
889538103,820.09,2023-05-24 20:32:40
888845903,576.95,2021-01-03 09:41:10
885839377,540.18,2022-07-29 09:37:41
884762459,237.08,2020-05-20 08:03:11
882606960,759.52,2023-05-03 07:25:34
884650133,205.66,2024-01-03 23:57:03
884315695,351.57,2021-08-01 09:15:18
882979704,480.58,2020-01-06 08:07:01
882921339,27.76,2021-04-22 08:21:21
882088332,516.17,2020-09-06 17:27:39
889189834,294.72,2020-08-21 14:04:39
885357893,430.08,2020-02-08 20:41:40
886976807,44.67,2021-11-18 18:42:39
887164523,201.88,2021-04-17 11:50:14
881555687,920.24,2021-07-12 06:32:33
887368558,882.35,2021-03-13 09:37:55
884191302,994.97,2022-02-04 11:33:28
883211953,260.62,2022-10-05 13:42:43
881287463,434.55,2021-04-12 22:55:09
881200123,908.75,2024-02-27 11:36:55
881336582,100.36,2023-01-05 12:55:38
887863798,732.18,2021-03-24 15:55:23
889225676,776.41,2022-09-08 10:13:35
889787552,957.39,2022-02-27 20:52:01
884271035,571.28,2022-07-15 10:26:22
882051296,58.06,2021-08-22 09:09:36
883897625,622.07,2021-02-09 12:01:00
886831504,208.27,2021-03-04 07:51:15
888275538,810.46,2023-08-07 15:36:49
882266182,340.67,2021-04-16 13:34:03
885800001,742.1,2021-02-15 06:39:56
887591774,655.1,2022-04-11 18:46:09
881818032,742.65,2024-02-12 23:18:11
885195881,87.89,2021-09-02 06:38:22
883197432,683.77,2020-06-29 18:30:19
887944300,631.65,2024-01-09 11:05:32
884636284,926.26,2022-01-11 21:22:48
886738160,749.05,2023-11-12 09:42:18
887951040,901.29,2020-07-13 18:15:58
884645871,540.73,2023-02-26 06:09:55
889030929,404.63,2021-11-08 22:13:31
883050950,145.2,2023-01-14 21:05:24
884699335,823.69,2021-01-26 17:18:31
889566515,938.27,2021-10-11 22:41:49
887720404,355.45,2023-10-09 17:34:33
889106817,874.5,2022-12-17 17:37:42
889259392,740.38,2021-12-24 10:37:32
885949165,456.05,2021-12-14 19:05:10
886397652,722.46,2022-04-27 08:11:10
886465612,526.15,2022-08-30 12:52:36
887500920,620.12,2023-05-02 20:34:35
889979022,510.55,2021-06-07 08:39:40
887785931,716.97,2021-07-03 17:26:49
881332265,780.84,2023-07-30 08:56:43
881532263,658.53,2020-04-13 10:52:47
881133881,860.15,2023-05-29 17:03:42
882598687,104.16,2021-07-05 22:02:38
888373055,886.61,2022-08-07 06:19:49
884750398,395.12,2023-06-14 20:32:54
887750463,988.48,2021-05-27 06:13:44
883775824,545.05,2023-04-01 06:14:31
883726750,229.77,2022-07-06 15:03:18
883414344,591.32,2021-12-22 09:30:23
889445185,753.14,2021-08-02 07:58:03
884973245,668.62,2023-11-23 21:34:41
885409055,472.05,2024-03-21 17:34:49
883289688,54.77,2022-12-25 07:51:08
882210455,448.34,2023-04-21 06:13:03
889296101,934.56,2021-08-01 19:09:27
889155359,840.98,2020-09-10 11:19:59
888341845,712.21,2022-01-24 08:12:18
888359942,859.72,2020-08-11 16:00:06
884857295,232.24,2023-07-19 17:13:18
882439697,134.55,2023-01-17 06:51:59
885908094,446.38,2022-07-31 19:21:35
883022850,774.32,2023-12-01 11:00:55
882878827,966.28,2020-11-11 06:05:34
883155888,818.14,2020-01-21 14:02:33
888846152,779.91,2022-06-11 22:02:28
888033890,447.57,2020-07-20 12:29:36
882464441,252.9,2022-11-20 17:14:18
883151948,751.17,2023-04-12 20:51:26
886492773,827.34,2021-07-12 09:22:47
883372943,552.3,2023-11-10 07:32:33
884845540,259.1,2020-09-17 20:04:51
889290603,326.07,2021-12-23 16:55:21
886904243,574.25,2021-02-26 23:50:44
887620330,153.55,2023-02-07 22:57:47
886577146,654.65,2022-02-25 17:18:20
887561230,976.33,2022-06-24 14:44:30
883520188,645.48,2020-02-10 22:45:23
887939704,501.71,2022-09-18 14:07:35
888169212,478.9,2021-03-12 14:04:15
881840740,485.84,2020-10-27 23:09:59
888763494,133.7,2024-02-14 23:26:20
889503215,907.04,2020-10-17 15:47:07
887196076,399.15,2020-01-14 09:50:11
885901330,457.12,2023-10-10 21:46:22
882143307,27.38,2023-01-02 07:35:59
882876576,784,2020-09-15 12:35:21
885339316,301,2021-11-13 15:20:16
884327978,884.25,2024-01-11 22:21:00
883191636,239.76,2020-07-06 17:50:58
881286837,232.72,2020-08-13 20:18:15
883244521,205.44,2023-07-19 10:50:39
888575262,77.28,2022-06-01 07:35:29
882660270,172.29,2023-07-31 08:03:54
882729487,50,2020-06-17 09:30:10
888594750,977.72,2022-02-02 22:40:49
884881304,859.32,2023-09-10 06:02:34
882145010,332.96,2021-12-08 11:42:19
889338198,694.79,2022-09-24 20:12:36
884907534,18.21,2021-10-15 06:53:35
882604125,543.81,2021-05-07 17:39:15
887102480,377.45,2020-06-01 16:48:50
886799186,78.99,2021-04-22 17:07:14
883898359,368.35,2020-03-30 18:13:43
885793570,683.8,2023-05-17 08:34:22
886062291,581.51,2021-10-02 18:10:24
883488617,479.78,2023-07-27 09:59:50
882455627,486.57,2022-10-07 06:24:18
888317935,839.41,2021-02-26 09:33:23
882998510,146.52,2022-11-01 22:12:55
889702747,512.71,2021-02-08 09:27:34
886981730,215.88,2023-01-07 19:42:18
886067592,210.09,2022-07-24 08:50:54
888247141,932.06,2022-09-25 10:32:17
881302205,376.53,2020-08-13 22:33:12
884662934,441.5,2024-02-14 19:42:23
888254657,480.01,2021-04-01 06:55:26
883572831,781.55,2022-02-20 21:42:49
889388793,483.81,2021-12-06 20:51:15
883676194,531.16,2021-09-08 18:52:23
882454704,720.3,2021-06-18 08:56:28
888858036,17.55,2023-10-06 07:08:14
884542658,265.72,2023-11-13 21:42:13
884553710,726.16,2022-08-01 22:21:36
885793957,117.92,2020-01-05 09:56:17
882747818,434.76,2022-11-08 15:17:16
888384399,995.94,2022-03-27 12:02:53
881518417,755.89,2022-04-11 09:31:07
888668851,375.48,2022-05-25 10:50:12
887493708,129.94,2021-08-12 18:35:31
884777874,376.4,2023-08-12 13:24:17
889126883,765.63,2020-09-13 19:31:30
881132978,871.31,2020-11-24 16:32:51
884505657,724.35,2020-02-02 06:49:21
882293399,629.58,2020-08-10 08:57:04
883846137,974.78,2022-12-19 06:00:49
881559935,381.57,2024-01-12 08:04:05
885435858,29.4,2021-08-09 11:16:38
887617026,836.91,2023-05-31 22:02:31
884161275,225.44,2024-03-01 22:42:55
886611300,144.03,2024-02-25 19:48:20
884708177,810.04,2023-01-27 12:38:19
885788311,133.88,2020-08-27 23:04:27
886314630,380.59,2020-02-22 19:32:27
884144635,837.48,2020-11-05 23:44:10
888634435,84.28,2022-04-13 10:17:21
889679998,936.7,2020-06-25 07:19:03
884825914,446.64,2021-03-23 15:35:49
884122772,130.7,2023-04-16 18:59:46
886168753,151.79,2023-04-24 10:56:26
887982116,675.88,2020-02-10 17:20:52
885602120,565.23,2020-05-01 21:43:43
883381011,486.78,2023-08-23 19:12:21
889394112,972.57,2020-03-04 20:45:35
883788736,639.45,2021-01-12 06:12:21
881353170,380.57,2020-12-26 18:35:24
884227784,246.96,2020-05-28 11:39:18
887237312,613.27,2020-01-05 08:03:49
883890058,235.96,2024-01-23 23:23:51
888222508,913.65,2022-02-28 10:42:46
881637050,35.25,2023-11-25 19:44:14
885669111,949.99,2024-01-18 17:01:37
884817519,119.31,2022-08-24 20:39:03
888477583,502.35,2024-02-22 10:30:29
884414035,881.23,2021-05-26 21:58:38
889679411,904.43,2020-06-25 17:11:53
885947557,173.22,2022-10-09 06:53:22
881030381,602.54,2024-01-12 21:22:25
887410392,978.99,2021-11-14 20:33:10
884787721,515.77,2020-10-09 12:20:01
885534181,223.79,2022-01-09 15:41:03
882160105,921.68,2020-02-06 07:48:30
888352804,76.89,2022-12-16 15:17:31
884132950,903.32,2023-10-28 07:14:50
889947742,86.09,2022-11-05 10:11:08
889695212,850.88,2020-08-19 18:11:39
886972621,329.93,2023-08-01 06:32:31
883773107,613.14,2021-03-25 21:16:48
888554016,319.53,2021-06-16 08:25:28
885567666,926.78,2021-11-03 12:07:31
885228325,421.75,2024-02-08 21:01:55
887692969,978.21,2022-09-08 09:56:09
885906826,905.96,2022-10-01 08:17:55
887458027,903.64,2023-10-19 07:02:21
886306770,905.95,2022-04-07 21:25:55
888693463,657.35,2024-02-26 10:16:00
882746873,69.99,2022-10-02 23:11:12
887281398,828.08,2024-01-30 16:05:40
885185190,722.02,2021-09-05 16:05:28
882103746,320.22,2022-01-30 15:38:30
886548865,88.7,2022-10-15 19:27:00
